lagtime	NRF_p<2|antVPD-0.0951-0.0932|antQ0.00876-0.1	NRF_p=2-4|antVPD-0.0951-0.0932|antQ0.00876-0.1	NRF_p=4-6|antVPD-0.0951-0.0932|antQ0.00876-0.1	NRF_p=6-10|antVPD-0.0951-0.0932|antQ0.00876-0.1	NRF_p<2|antVPD-0.0951-0.0932|antQ0.1-0.2	NRF_p=2-4|antVPD-0.0951-0.0932|antQ0.1-0.2	NRF_p=4-6|antVPD-0.0951-0.0932|antQ0.1-0.2	NRF_p=6-10|antVPD-0.0951-0.0932|antQ0.1-0.2	NRF_p<2|antVPD-0.0951-0.0932|antQ0.2-0.5	NRF_p=2-4|antVPD-0.0951-0.0932|antQ0.2-0.5	NRF_p=4-6|antVPD-0.0951-0.0932|antQ0.2-0.5	NRF_p=6-10|antVPD-0.0951-0.0932|antQ0.2-0.5	NRF_p<2|antVPD-0.0951-0.0932|antQ0.5-1	NRF_p=2-4|antVPD-0.0951-0.0932|antQ0.5-1	NRF_p=4-6|antVPD-0.0951-0.0932|antQ0.5-1	NRF_p=6-10|antVPD-0.0951-0.0932|antQ0.5-1	NRF_p<2|antVPD-0.0951-0.0932|antQ1-20.2	NRF_p=2-4|antVPD-0.0951-0.0932|antQ1-20.2	NRF_p=4-6|antVPD-0.0951-0.0932|antQ1-20.2	NRF_p=6-10|antVPD-0.0951-0.0932|antQ1-20.2	NRF_p<2|antVPD0.0932-2.59|antQ0.00876-0.1	NRF_p=2-4|antVPD0.0932-2.59|antQ0.00876-0.1	NRF_p=4-6|antVPD0.0932-2.59|antQ0.00876-0.1	NRF_p=6-10|antVPD0.0932-2.59|antQ0.00876-0.1	NRF_p<2|antVPD0.0932-2.59|antQ0.1-0.2	NRF_p=2-4|antVPD0.0932-2.59|antQ0.1-0.2	NRF_p=4-6|antVPD0.0932-2.59|antQ0.1-0.2	NRF_p=6-10|antVPD0.0932-2.59|antQ0.1-0.2	NRF_p<2|antVPD0.0932-2.59|antQ0.2-0.5	NRF_p=2-4|antVPD0.0932-2.59|antQ0.2-0.5	NRF_p=4-6|antVPD0.0932-2.59|antQ0.2-0.5	NRF_p=6-10|antVPD0.0932-2.59|antQ0.2-0.5	NRF_p<2|antVPD0.0932-2.59|antQ0.5-1	NRF_p=2-4|antVPD0.0932-2.59|antQ0.5-1	NRF_p=4-6|antVPD0.0932-2.59|antQ0.5-1	NRF_p=6-10|antVPD0.0932-2.59|antQ0.5-1	NRF_p<2|antVPD0.0932-2.59|antQ1-20.2	NRF_p=2-4|antVPD0.0932-2.59|antQ1-20.2	NRF_p=4-6|antVPD0.0932-2.59|antQ1-20.2	NRF_p=6-10|antVPD0.0932-2.59|antQ1-20.2	se_p<2|antVPD-0.0951-0.0932|antQ0.00876-0.1	se_p=2-4|antVPD-0.0951-0.0932|antQ0.00876-0.1	se_p=4-6|antVPD-0.0951-0.0932|antQ0.00876-0.1	se_p=6-10|antVPD-0.0951-0.0932|antQ0.00876-0.1	se_p<2|antVPD-0.0951-0.0932|antQ0.1-0.2	se_p=2-4|antVPD-0.0951-0.0932|antQ0.1-0.2	se_p=4-6|antVPD-0.0951-0.0932|antQ0.1-0.2	se_p=6-10|antVPD-0.0951-0.0932|antQ0.1-0.2	se_p<2|antVPD-0.0951-0.0932|antQ0.2-0.5	se_p=2-4|antVPD-0.0951-0.0932|antQ0.2-0.5	se_p=4-6|antVPD-0.0951-0.0932|antQ0.2-0.5	se_p=6-10|antVPD-0.0951-0.0932|antQ0.2-0.5	se_p<2|antVPD-0.0951-0.0932|antQ0.5-1	se_p=2-4|antVPD-0.0951-0.0932|antQ0.5-1	se_p=4-6|antVPD-0.0951-0.0932|antQ0.5-1	se_p=6-10|antVPD-0.0951-0.0932|antQ0.5-1	se_p<2|antVPD-0.0951-0.0932|antQ1-20.2	se_p=2-4|antVPD-0.0951-0.0932|antQ1-20.2	se_p=4-6|antVPD-0.0951-0.0932|antQ1-20.2	se_p=6-10|antVPD-0.0951-0.0932|antQ1-20.2	se_p<2|antVPD0.0932-2.59|antQ0.00876-0.1	se_p=2-4|antVPD0.0932-2.59|antQ0.00876-0.1	se_p=4-6|antVPD0.0932-2.59|antQ0.00876-0.1	se_p=6-10|antVPD0.0932-2.59|antQ0.00876-0.1	se_p<2|antVPD0.0932-2.59|antQ0.1-0.2	se_p=2-4|antVPD0.0932-2.59|antQ0.1-0.2	se_p=4-6|antVPD0.0932-2.59|antQ0.1-0.2	se_p=6-10|antVPD0.0932-2.59|antQ0.1-0.2	se_p<2|antVPD0.0932-2.59|antQ0.2-0.5	se_p=2-4|antVPD0.0932-2.59|antQ0.2-0.5	se_p=4-6|antVPD0.0932-2.59|antQ0.2-0.5	se_p=6-10|antVPD0.0932-2.59|antQ0.2-0.5	se_p<2|antVPD0.0932-2.59|antQ0.5-1	se_p=2-4|antVPD0.0932-2.59|antQ0.5-1	se_p=4-6|antVPD0.0932-2.59|antQ0.5-1	se_p=6-10|antVPD0.0932-2.59|antQ0.5-1	se_p<2|antVPD0.0932-2.59|antQ1-20.2	se_p=2-4|antVPD0.0932-2.59|antQ1-20.2	se_p=4-6|antVPD0.0932-2.59|antQ1-20.2	se_p=6-10|antVPD0.0932-2.59|antQ1-20.2
55	8.03339811014435e-05	-0.000737977781324547	-0.00592930821128158	-0.00305007798434013	0.00325274559407909	0.00607226917571262	0.00337358687032955	0.00407436088231125	0.00471862126483769	0.0113772791542215	0.010867731234958	0.00426952580675439	0.00267143201628314	0.00546996797654404	0.00686662975092548	0.0121497474803258	0.00661110838300908	0.0063159664214833	0.0095239265609175	0.0167948147685729	-0.000206836903178688	0.000521750206092009	0.00604929498549793	-0.000679629898914314	0.00489041432375087	0.00965939562180982	0.00879255320302791	-0.0274026136897725	0.00167248710148657	0.0110048602029411	0.0450460921781523	0.0486098105780655	0.00413315935352951	0.0126784693330433	0.00454257945186065	0.00290073858951808	0.00365184678235813	0.00381504275694041	0.00454538931993527	0.000639531798987614	0.000743660826829625	0.00184416000031594	0.00355961236307856	0.00703730174139557	0.000710507934030144	0.0016953349275061	0.00347708409865319	0.0061947670973913	0.000593620317121575	0.0013078026781279	0.00229282918732216	0.00382702116941051	0.000930223602611067	0.001858052651608	0.00308396399076252	0.00494471477381004	0.0014060380936907	0.00185385421116074	0.00223308000093703	0.00290434561527917	0.00140092844727457	0.0036114839929679	0.00734248006874572	0.0122575393314321	0.00157107466723573	0.00467168021773934	0.00956442913147554	0.0210357842302094	0.00126239258606237	0.00376759153868174	0.00846266885830747	0.0163613997881752	0.00204712758921531	0.00524085205230609	0.0107000168788242	0.0286363675327967	0.00370939893140186	0.00850547669025406	0.0176571845127908	0.029992901710933
56	0.000140088215312751	-0.00442023178621699	-0.0105018241008617	-0.00542775524813862	0.00468308312894896	0.00696242830304873	0.00487319644198157	0.00743791462963465	0.00590070711373643	0.0114117350851445	0.0106034606289359	0.00193949431670263	0.00333169567389304	0.00663278188846221	0.00824914196285775	0.012959594935457	0.00732029305902978	0.00534374499882856	0.00837932628158706	0.0106390135379096	-0.00162282646208863	-0.00320029636978625	0.0129280635564084	0.005183953248627	0.00281829784243399	0.00795890732556944	0.00359689834945277	-0.0338654015473892	-0.00138423794697465	0.008248226328698	0.0286694760934729	0.0230606633542262	0.00496087454327334	0.014743620022916	-0.000682142809550482	0.00449135610889238	0.0101132670835612	0.00693322877235309	0.00883172807864616	-0.0103487587808328	0.000743723481251609	0.00184422160028524	0.00355934869172753	0.00703704286400464	0.000710507503158492	0.00169532355340506	0.00347715853308245	0.00619516083639531	0.000593598696857442	0.00130777976563457	0.00229240435999014	0.00382702234514316	0.000930213883768143	0.00185801696659071	0.00308380832422212	0.00494231986516128	0.0014057959245718	0.00185362587214233	0.00223276132502195	0.00290426018776048	0.00140088685266437	0.00361201026815232	0.00734309201905297	0.0122587671038798	0.00157099518645703	0.00467166936745514	0.0095646592182973	0.0210433681586964	0.00126205063433556	0.00376755190981089	0.0084643040939663	0.0163620247090111	0.00204520865416609	0.00523538907054315	0.0106867645236796	0.0286277154859658	0.0037087668512736	0.00850534157212399	0.0176453103812848	0.0299825833701217
57	-0.000698525049614306	-0.00434970095832562	-0.00633211125045362	-0.001448935539253	0.00443727652799045	0.00435798610237472	0.00437368415171178	0.00570099304410215	0.00582281179825488	0.0105118226760052	0.00776360404107253	0.000918754856713768	0.00125501929488357	0.00485324349686021	0.00408747929494394	0.00883716020796162	0.00559541044458744	0.00137494001623275	0.00171352451259065	0.00601684802993689	-0.00302960408287873	-0.00627794733739443	0.00583945616623224	-0.00236774057002789	0.00255922372754519	0.00771280576718039	0.00420882591856797	-0.0125829921146599	-0.000786773136529024	0.014169138543637	0.0284184395239734	0.011408997590571	0.00202769677220807	0.0145730853179659	0.00790278732499173	0.00423654645223238	0.00718380389052636	-0.00575280016004392	0.00154409336727855	-0.000729369649832938	0.000743718268823901	0.00184428008290642	0.00355913581534094	0.00703630054976573	0.00071053408578591	0.00169520100152308	0.00347715252952644	0.00619530525838258	0.000593545772904855	0.00130777911424118	0.00229200881771123	0.00382657853065864	0.000930181911877842	0.0018579875949023	0.00308361862219946	0.00494111813770441	0.00140557871545543	0.00185345372184191	0.00223268532560092	0.00290424611852958	0.00140084945718248	0.00361237668599584	0.00734357336833419	0.0122596809734955	0.00157092345897997	0.0046714269471484	0.00956487208055001	0.0210473715439074	0.00126151495393786	0.00376703935781442	0.00846662335858371	0.0163635396111056	0.00204377644889442	0.00522873685792448	0.0106768548057285	0.028621410998611	0.00370831890305812	0.00850564372573695	0.0176329602386434	0.0299678539293109
58	-0.000501483547239162	-0.00404832544420559	-0.00540845904129244	-0.00294385765963373	0.00386235626168798	0.00384926311484247	0.00573730955927958	0.00555055507389876	0.00465940105826729	0.00994589287423749	0.0111707269565695	0.00934604087997381	0.00247669106388087	0.00535706437268617	0.00442256058672151	0.0120246725612614	0.00575228522153772	0.0031668394932069	0.00193243495333373	0.00657018045469734	-0.00256386773969816	-0.00289310484243339	0.00674075197920616	-0.0085510250139395	0.000503356566679354	0.00703981889893771	0.00378933910792431	0.0552318338618825	0.00265128423817515	0.0156133127491015	0.0212271487064641	0.0168516705654101	-0.00144591927120575	0.00840100898488378	0.00871864815696865	0.00625480149534303	-0.00197859110089856	-0.00848623867418718	0.0430525464797594	0.0460102548452932	0.000743728097395627	0.00184427642284547	0.00355910458647413	0.00703508805840231	0.000710542412767647	0.00169514561330952	0.00347702529040789	0.00619569893617756	0.000593505066718376	0.0013077083904803	0.00229173574696179	0.00382566155139987	0.000930159565719679	0.00185779298874285	0.00308340583606097	0.00494023150279893	0.00140530966085893	0.00185330491355739	0.00223257711151925	0.00290402051827865	0.00140072271591512	0.00361270498964448	0.00734374805888715	0.0122603094728752	0.0015708638224883	0.00467118107032861	0.00956525442694672	0.0210494585091659	0.0012611861707633	0.00376646021184361	0.00846770485257256	0.0163671079858277	0.0020419882313052	0.00522355456024087	0.0106715196576147	0.0286170455042202	0.00370734696079271	0.00850491458966024	0.0176261067190377	0.029964016121253
59	0.000604474564246896	-0.00355528216592413	-0.00494686119018343	-0.0027627300221336	0.0036630059795673	0.00629332807821262	0.00901998559148798	0.00564584698794806	0.00353272849935809	0.0077233673156583	0.0106831159927275	0.00974884229602993	0.00388104883414004	0.00507872937156586	0.00430102662364396	0.00984495777780521	0.003171823914906	0.00219748243056693	0.00282742027170067	0.0066575825708788	-0.00344731753120479	-0.00300673187910238	0.00455153148272067	-0.0124712079886979	-0.000524938765600712	0.00648916948622603	0.0190580700448492	0.0436588801585314	0.00486211673616005	0.0169247771372494	0.0223094250432649	0.0383010732131446	-0.00141588756353815	0.00556317520317449	-0.00161044122841437	-0.00581287271656691	-0.000991825618433835	-0.0113643603555014	0.00166818529346124	0.00330014989565211	0.000743740528349864	0.0018438652396962	0.0035589798104373	0.00703111946224172	0.000710595288088489	0.00169507387615913	0.00347696235247789	0.0061960234960027	0.000593453584986956	0.00130758086663812	0.00229159875980192	0.00382497178990991	0.000930093977985974	0.00185755849236806	0.00308318416800576	0.00493976193155299	0.0014049447085949	0.00185324730400201	0.00223233649774257	0.00290275524969914	0.00140042857959478	0.00361293055719904	0.00734385486391486	0.012260733146347	0.00157083145921799	0.00467087098613032	0.0095655709199207	0.0210507325791441	0.00126092884809774	0.00376584844437253	0.00846797144462684	0.0163809097096549	0.00204091295678742	0.00521697477201557	0.0106673024107032	0.0286142974207009	0.00370600100448821	0.00850367766086763	0.0176053076631147	0.0299485138190395
60	-0.000133361852924635	-0.00604225145517221	-0.00683307984748598	-0.00768798788650969	0.00327011100820845	0.00549246820244198	0.00753454952271366	0.00164752011170803	0.0025552652606458	0.00776935271918909	0.00924436570052034	0.00758470196945735	0.00305266009686045	0.00363143891325247	0.00594752654708944	0.00830423928182839	0.00368677840897335	3.92402789287953e-05	-0.00242559986894116	0.00171568601334093	-0.0029044669369087	-0.00160303920171341	0.00169368152835264	-0.00584315525848161	-0.00158835152015472	0.00463685225776958	0.0185468246245297	0.0342758800024409	0.00451730801604667	0.0152796857912567	0.019302334860733	0.0420574704725387	-0.00108652478755988	0.0116048891266536	0.00629338760766072	-0.00149845662211407	0.0138997624629758	0.00895125286741607	-0.0118107596598832	-0.0295711154438897	0.00074373964815863	0.00184350959952157	0.00355866853989305	0.00702367105261251	0.00071057975252907	0.00169508535272259	0.00347691660152019	0.00619650973600064	0.000593439811766276	0.00130746939683572	0.00229131260905776	0.00382428810799741	0.000930008520508763	0.00185739507169651	0.00308299932088325	0.00493833875531176	0.00140446061902275	0.00185319674370918	0.00223184220322324	0.00290033660326513	0.00139962319379455	0.00361289898792518	0.00734406958264944	0.0122610128464062	0.00157082855396063	0.00467077521333065	0.00956592821153925	0.0210513367839867	0.00126056719344025	0.00376539058321267	0.00846691554253777	0.0163945906651885	0.00204000199099856	0.00521167916525929	0.0106642888850316	0.0286130196855279	0.00370404918815719	0.00850229327399804	0.0175842383957084	0.0299281699497981
61	-0.000519372283185073	-0.00598766074176519	-0.00597922657899911	-0.0102509410094994	0.00330751953338275	0.00566726366721747	0.00586578497547973	0.00372190096961402	0.00414794890853751	0.010715434591727	0.013370953894801	0.0164645283906775	0.00335987263722388	0.00406345471603175	0.00832374784641806	0.0162467204193786	0.00550499929880551	0.00198225756260674	0.000269148371489629	0.0113127641151211	-0.00353904490129462	-0.00224190322319258	-0.000716853793866953	0.00175916000093766	-0.000837307365027342	0.00400069540322836	0.0186994244663111	0.042840333959331	0.0052828081719488	0.0163670326997039	0.0187553483730984	0.0520110703609587	0.00495578880658847	0.0156561402006583	0.00668890561527162	-0.00917733098151801	0.0118553140744499	0.0102993037726856	-0.0431287901822142	-0.0787926461871158	0.000743717760617215	0.00184327927504375	0.00355852316941743	0.00701849438560912	0.000710570967895682	0.00169507546235467	0.00347706670880206	0.00619789086871776	0.000593459558931093	0.00130739160299197	0.00229112431650964	0.00382391415278935	0.000929837803666757	0.00185714387354019	0.00308272023094857	0.00493662071793729	0.00140383721572168	0.00185312026646018	0.00223133266151107	0.0028990886292815	0.00139905477327782	0.00361284548191666	0.00734432749573553	0.0122612539996084	0.00157085400596034	0.00467074740938992	0.0095662174576398	0.0210517298015217	0.00126028279650001	0.00376508838604429	0.00846521495689112	0.0164030142872745	0.00203931992807352	0.00520804200748181	0.0106622318425682	0.0286127088235343	0.00370224291144671	0.00850029650723592	0.0175607955266856	0.0299097767449321
62	-0.000300824054549367	-0.00370000331866427	-0.00349183367994064	-0.00709255469786478	0.00265555263116856	0.00548764041117711	0.00670571947543453	0.00666535219795374	0.00447693534338133	0.00873064327556734	0.00916191196014747	0.00929193958212628	0.00432136387666542	0.0052849772904572	0.0155785584439328	0.0181420667930529	0.00278559332358207	0.00236731904121635	0.00223822903584904	0.00702931850508518	-0.00310971573640105	-0.00172679302860931	0.00214332598990038	0.00776333086867949	0.000736123178506299	0.00551360984568962	0.0210258313723057	0.0548614960256468	0.00613108438711683	0.0156686666708767	0.0124105294704522	0.031551230638217	0.00660259122106943	0.0120026909460355	0.00753244177892498	-0.0123937603565189	0.0132847172600372	0.0114440221646874	-0.0327332290417844	-0.072319507173775	0.000743701591998638	0.00184321879316585	0.00355847128312586	0.00701509120854595	0.000710583611527578	0.00169505014494217	0.00347719749795656	0.00619932808662988	0.000593432465198244	0.00130734289834795	0.00229104241272292	0.00382403597058496	0.000929739508961784	0.00185690149419073	0.00308248062857421	0.00493529112479157	0.00140328365968557	0.00185304934125467	0.00223090469459585	0.00289853886818952	0.00139871528161514	0.00361286972635448	0.0073446962466885	0.0122614352501783	0.00157083000800177	0.00467057591327009	0.00956620960739378	0.0210520988299496	0.00126014369333303	0.00376521064276464	0.0084645933473647	0.0164082894359222	0.00203894785839431	0.00520548405952274	0.0106606200165382	0.0286124651840192	0.00369949878972923	0.0084982173361054	0.0175406861580749	0.0298996514964048
63	-0.00018555450735778	-0.00375866016616631	-0.00370411870895716	-0.00334044418870816	0.00423295497588177	0.00650543831498476	0.00984734286212001	0.00995322441868363	0.00633848469743262	0.00975209667122219	0.00808692518019268	0.00728543139764891	0.00222125347506281	0.00186135993223823	0.0102382546120633	0.0101954068501255	0.00329257389893834	0.00375691947253478	0.00345580583078411	0.00174330825128303	-0.00310229038225638	-0.00250190983296637	-0.000923370715410691	0.00431547433746012	0.00130297825266812	0.00440724588434264	0.0149821068021288	0.0564235369662718	0.00506614323808042	0.0168474204347717	0.0186485887238969	0.0200009239511084	0.00284187575605193	0.012579603762392	0.00921517304730277	-0.029328703089644	0.0116362890286334	0.0043848461757027	-0.030114534624974	-0.0811644834687943	0.000743691007737955	0.00184320803531849	0.0035585580726284	0.00701302429432105	0.000710588421177118	0.0016950666021326	0.00347749129710684	0.00620127856328576	0.000593371587965944	0.00130728218794962	0.00229092147166958	0.00382428613770986	0.000929640487469702	0.00185653463693985	0.00308231674631765	0.00493449235730922	0.00140292775752725	0.00185290506799755	0.00223047939920791	0.00289808080887804	0.00139849531777001	0.00361285522646623	0.00734501210838394	0.0122615168982109	0.00157080904591113	0.00467081996590078	0.00956611687838894	0.0210525809367715	0.00126020533223401	0.00376464909068262	0.00846464607111941	0.0164128050536947	0.00203870495466415	0.00520360678776574	0.010659638739902	0.0286118575802253	0.00369423404185049	0.00849688491590516	0.0175251543072171	0.0298963669284802
64	-0.000571762825645775	-0.0055292719859484	-0.00528128276486678	-0.0047766845294052	0.00430156979395247	0.00719423490258032	0.0131140459028772	0.0139575648196272	0.00660017287324315	0.00976297012988391	0.00936051848176375	0.0106840233894019	0.00191946547368504	0.0010910802348112	0.00786328766959448	0.00625722469954341	0.00388638692070872	-0.000459182159767174	0.000813952435873606	-0.00215728964900085	-0.00382983318312171	-0.00455233241549614	0.000586262642546503	0.00454936755391497	0.00162960235334581	0.00250568705338704	0.0131354621363247	0.0527201958903063	0.00333708015305331	0.0135995221013633	0.0177108373899174	0.0195260519963002	0.00433811245647941	0.016245277733371	0.0133933492037882	-0.0388627244009827	0.00924998744246217	0.0158083385249204	0.0617969163839595	-0.0133954041217144	0.000743653327036662	0.00184307669942	0.00355856581771149	0.00701191677039914	0.000710564666053748	0.00169502456381779	0.00347773984676872	0.00620507839527923	0.000593246216689952	0.00130712356366297	0.0022910176222108	0.00382624511310171	0.000929461809127399	0.00185582225395508	0.00308200758923751	0.00493400081850792	0.00140279444504052	0.00185270936540599	0.00222984152046148	0.00289772510613383	0.001398352420673	0.00361283644018793	0.00734538488701031	0.0122615999096176	0.00157088514417128	0.00467118364334087	0.0095659993972115	0.0210534801392025	0.00126027996515233	0.00376531476377506	0.00846603764216692	0.0164180797352408	0.00203848496130588	0.00520215557802371	0.0106575796501572	0.0286112456879533	0.00368858803349195	0.00849321723169025	0.0174779523437479	0.0296215041211457
65	-0.000550163295339213	-0.00415404311002809	-0.00443435986070556	-0.00669591538519698	0.00343464394610852	0.00593552046671442	0.0125227025809048	0.0195029112351128	0.00536078871804051	0.0101594174666582	0.0113064537713944	0.0139663336243401	0.00279705865406305	0.00394222933907943	0.0110724057065808	0.00929041718349358	0.00559761792272519	0.000750052937586909	0.00685720898826645	0.00790903878653422	-0.00448286878042712	-0.00820274923532698	0.000993416409401738	0.00536227546793458	0.00080893523585665	0.0010769287730735	0.00953114380524114	0.0504793538565201	0.0017775968900589	0.00689868041537921	0.0151461018074752	0.0245399708282904	0.00375219453906529	0.0122394737004005	0.00959371273811261	-0.044685312455983	0.00693152107170827	0.033004145490825	0.0162251463326825	-0.0517297210437006	0.00074357501328192	0.0018429434879122	0.00355855935663636	0.00701132508311383	0.000710562446624294	0.00169502983547195	0.00347779585503689	0.00620817050088327	0.000593158884229984	0.00130695273424454	0.0022909817861335	0.00382757499701548	0.000929378669157821	0.00185526280763793	0.00308165781518942	0.00493446072578874	0.00140262751301593	0.00185262483898923	0.00222923263090708	0.00289752069424882	0.00139826067700671	0.00361311001898995	0.00734591342205985	0.0122617821681066	0.0015709003274063	0.00467217126792172	0.00956606166991049	0.0210548875968003	0.00126033413459979	0.0037672298440883	0.00846767031477476	0.0164216090041395	0.00203826129694083	0.00520093230343853	0.0106545112759928	0.0286112488007599	0.00367902179648834	0.00849156191018074	0.0173900427673055	0.0292535333990547
66	-0.000251732668616626	-0.00299296787635523	-0.00405614604798395	-0.00764994598612858	0.0030616269541559	0.00460474540962834	0.00936044020525431	0.0177475894500796	0.00424315002168878	0.0109549707007523	0.0120260228114239	0.0182664365823998	0.00377318621043682	0.000974143440561138	0.00581044520511578	0.00805970355750443	0.00677462321560713	0.00253513931702822	0.00713415715061121	0.00889963766180815	-0.0027202161040156	-0.00505779473581464	0.00396976036012457	0.00754532266860195	0.000782078314364836	-0.00257034420797822	0.00333209931977478	0.0498710782393007	0.00144585247656216	0.00440651341825387	0.011733485843168	0.0248646613622611	0.00346904621057399	0.00937598045954163	-0.000441371757802653	-0.0459992712272858	0.0140562675817301	0.0214757898639766	-0.0307849191979056	-0.054143939012951	0.000743561106001132	0.00184273982830956	0.00355853925037635	0.00701105495675367	0.000710561427466653	0.00169496358184836	0.00347769562299929	0.00620985901253962	0.000593120967314055	0.00130685931656056	0.00229089835687364	0.0038288003118588	0.000929255215518584	0.00185471770886858	0.00308117107672964	0.00493503598632466	0.00140254720648325	0.00185253170443076	0.00222881125656824	0.00289728190521958	0.00139824128468866	0.00361340285885599	0.00734639398242563	0.0122619798176168	0.0015708948623041	0.0046731893070146	0.00956618705075174	0.0210562735873553	0.00126035205863954	0.00376835181494792	0.00846766258402931	0.0164239392150339	0.00203783203432686	0.00519961835430967	0.0106584865141709	0.0286112992912518	0.00367454948370085	0.0084902874404649	0.0173121575517042	0.0289565270930063
67	-0.00105238268278544	-0.00276132384942235	-0.00329479556026681	-0.011911770879188	0.00279934247993183	0.00329059637203136	0.00584887792228618	0.013977711916817	0.00317736219045864	0.00998932381246504	0.0131320546814646	0.0216286003900629	0.00400181376290449	0.00208104603546454	0.00334095574808665	-0.000672690305973642	0.00318611436351285	-4.24664984403729e-05	0.00706370573725344	0.00564522821265994	-0.00280863094103884	-0.00164468993355412	0.000931454383943727	0.00264210068288944	0.000577455792229341	-0.00331722477964088	0.000402446388754616	0.0397549160145436	0.000839892750081915	0.00592063445133163	0.0102629494372505	0.019421593980308	0.0052737753540068	0.00817272837985145	0.00402550443279112	-0.0213247218626397	0.00330545865692141	0.00182010588028292	-0.0281965867813055	-0.0484902259256198	0.000743544122269362	0.00184227327027091	0.00355633906640103	0.00701078880405601	0.000710577127327873	0.00169493164042277	0.0034776254867483	0.00620970677083682	0.000593074297519327	0.00130678664123074	0.00229080218088739	0.00382948693475049	0.00092916390636231	0.00185456258810334	0.00308047317418508	0.00493589240777166	0.00140238055501933	0.00185247144009094	0.00222814234827676	0.00289715731402136	0.00139831162815703	0.00361350161098949	0.00734753343020474	0.0122621600542052	0.00157083872402874	0.0046739027012894	0.00956652118997555	0.0210573660608372	0.00126048516118603	0.00376865208347669	0.00846671525794331	0.0164257873315919	0.00203712342864531	0.00519840665740383	0.0106641208687121	0.0286095668332317	0.00367264186366778	0.00848934901480661	0.0172823858709625	0.0287928780653616
68	-0.00166820758067654	-0.00354311153102922	-0.00278698956975082	-0.0139026787076775	0.0029651109226224	0.00269637902841728	0.00529653302825062	0.0138113260954476	0.00283292891303566	0.00815709542771184	0.0120900756390751	0.019447905467115	0.00171771278107457	-0.00171122969083234	0.00199086214915617	-0.00512739852815387	0.00143572850699671	-0.00122544507189106	0.0111243424643106	0.0064839284167297	-0.0037072862595248	-0.00377493278491611	-0.00272227825964531	-0.00129169393115764	0.000312413630395945	-0.000994369106565311	0.000729773679107721	0.0276098102028853	0.0010823500585785	0.0057609136776559	0.010171651096191	0.0212900777697201	0.00108312650521705	0.00768071166164016	-0.000540176905455058	-0.0224808575495507	-0.00287133722298184	-0.00778407884987409	-0.00890188934670024	-0.0316162266202074	0.000743515407428167	0.00184213998341925	0.00355485109119094	0.00701064206975532	0.000710581134132983	0.0016949169723907	0.00347771486961624	0.00620874147109858	0.000593064302111102	0.00130651362518484	0.00229072380194471	0.00382999446087502	0.000929125087915347	0.00185441624847707	0.00307982208281865	0.00493657950328291	0.00140217612250968	0.00185217985621015	0.00222621245928834	0.00289624005779858	0.00139838004886108	0.00361365723017067	0.00735074316228908	0.0122622618573156	0.00157079662176735	0.00467426886120519	0.00956661255046239	0.021058367378458	0.00126031857939925	0.00376869742885395	0.00846586025380333	0.0164272453330912	0.00203588699700639	0.00519756060477903	0.0106684515772332	0.028607128654461	0.00367140918816425	0.00848854290642386	0.017269386250375	0.0286929593856256
69	-0.00136295323579587	-0.00192733249916567	0.0014109045325164	-0.00601583539330089	0.00294794056627624	0.00307024181808555	0.00471402104081017	0.0109111636303026	0.00415563594961837	0.00647992615131231	0.006517952050674	0.0103215540198684	0.0040091266688642	-0.00149398406610191	-0.00116503666694525	0.00622634301693088	0.00206312240159783	-0.00402911159541267	0.00747996847951674	0.00424877461240876	-0.003362289212996	-0.00513585423476314	-0.000103835691896514	0.00168109303247811	-0.00074607467031508	0.00140411649193287	0.00682064350896234	0.0276242991943841	0.00156361961569771	0.008522691210817	0.000398053049202345	-0.00467360577888649	0.000903263918823581	0.00781275161160894	-0.00457225032861229	-0.0208994762519687	0.00353646196169496	-0.00306471722906192	-0.00693850536756983	-0.0302130728063075	0.000743523152777177	0.00184202007483078	0.00355385977435189	0.00701044564998602	0.000710587962233055	0.00169484746793148	0.00347779175549536	0.00620800283431468	0.000593115937570739	0.00130620128304803	0.0022907075667664	0.00383025353669478	0.000929108235322972	0.00185408361201983	0.0030789404910345	0.00493636308961125	0.0014018384103619	0.0018516931429923	0.00222497115321953	0.00289605328006533	0.00139848205574333	0.00361402485319661	0.00735505557756546	0.0122628245477904	0.001570635871725	0.00467443580406637	0.00956667031878461	0.0210608695062715	0.00126000053070339	0.00376834089902636	0.00846473832261552	0.0164246964162948	0.00203474373320954	0.0051964035015697	0.0106695634703896	0.0285980259704538	0.00367012854157328	0.00848680905888388	0.0172622873478162	0.0286325595637559
